Code;ZIP Code;Country;City;Street;Building;Korpus;staircase;Appt;floor
F6SCQW;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;7;575;17
FCCIRI;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;150;11
FCF46F;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;759;3
FCTYPY;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;754;2
FDSNCP;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;836;13
FH58D3;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;1;46;11
FH6MBN;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;156;12
FIIPSF;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;610;9
FIL5WX;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;812;10
FINWBH;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;721;14
FIWJY3;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;578;1
FJ7HX2;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;370;8
FJIMI4;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;171;14
FM6X9U;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;368;7
FND7AF;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;1;17;5
FNHKWV;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;664;4
FNMCPI;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;483;13
FNYB7V;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;687;8
FQLNCR;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;662;4
FST3KD;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;413;1
FUMYI4;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;322;12
FUW7PI;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;590;4
FWAKYW;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;748;1
FXHSJ8;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;75;2
FXNAMC;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;234;11
FZBPTI;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;474;11
FZEIL4;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;839;13
FZJMQD;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;172;14
H4RSSJ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;97;5
H79KMK;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;814;10
H7BVZP;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;7;564;14
HAQSH5;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;135;10
HBSWX4;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;625;13
HCQ9TE;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;769;4
HERCEJ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;116;7
HH8MAN;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;246;13
HHKYLF;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;105;6
HJ79UN;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;358;5
HJXXZ6;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;594;5
HKJ4YH;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;384;11
HLIQPK;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;68;1
HM8HJT;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;1;25;6
HNU79Y;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;848;14
HPH8IR;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;386;12
HPMWDN;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;240;12
HQEKDK;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;838;13
HQPF6J;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;653;2
HRZ9V9;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;113;7
HUVJXJ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;789;7
HVXIHV;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;693;9
HWTIM2;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;1;36;9
HXDJ7X;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;262;15
HXQHBJ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;727;15
HYN63X;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;153;12
HYR3RW;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;84;3
I27VZF;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;247;13
I4RDHJ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;256;14
I5FM3X;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;381;10
I6BS7S;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;817;10
I6UHYX;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;583;2
I8VNJU;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;215;7
IA4PXP;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;408;17
IAZUVP;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;1;33;8
IBIUHN;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;7;539;8
IBJSPD;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;222;9
IBVJVY;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;739;17
IBZJ5M;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;331;15
IFHVUJ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;67;1
IIAYJT;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;155;12
IIC6FB;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;494;15
IIU2JR;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;348;2
IJCCVN;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;379;10
IKBJRV;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;425;3
IL2VER;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;177;1
IMPJZI;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;221;8
IMSRQM;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;90;4
IMYZ2R;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;142;10
IPNNCN;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;679;7
IUXTMK;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;173;14
IVANQ2;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;666;5
IW56BM;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;7;517;2
IWU2MB;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;432;4
IYCVC7;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;86;3
J3R4CQ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;343;1
J4C6KC;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;230;10
J4EUAE;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;315;11
J4UFQM;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;7;551;11
J5KSAK;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;615;10
J6ITZI;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;349;2
J7R8ZQ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;319;12
J7YWVR;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;410;1
J9RIJ2;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;722;14
JAI97X;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;1;7;3
JAQAWX;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;622;12
JBCFWR;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;510;17
JBIJWW;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;257;14
JBJUBC;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;350;3
JBT89P;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;747;1
JCB6NU;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;480;12
JCHLWI;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;734;16
JECCXY;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;106;6
JF8QJ3;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;509;17
JFJKIT;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;673;6
JFVJEX;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;108;6
JHVM27;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;415;2
JHZ8IP;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;681;7
JISQMS;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;821;11
JJJPQW;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;824;11
JJJSCM;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;354;4
JJSJXY;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;7;546;10
JJSMYX;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;609;9
JKKT8Y;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;703;11
JKXHHW;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;711;12
JLH27Q;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;639;16
JMCJYA;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;476;12
JNAUJD;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;776;5
JNPDU2;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;117;7
JNZBNJ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;404;16
JPBI5F;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;1;32;8
JPSR96;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;499;16
JPUUM2;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;616;10
JQ79F4;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;450;7
JS8DC6;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;360;5
JTE9WQ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;200;5
JTXUYE;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;694;9
JU47XC;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;231;10
JV6AKE;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;654;3
JVQ4JS;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;771;4
JVWQLE;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;283;3
JXCJSP;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;796;8
JXSDRM;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;7;561;13
JXTKMY;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;587;3
JYARQN;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;802;8
JYBYLV;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;7;516;2
JYETDK;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;327;14
JYJTTI;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;736;16
JYNN9J;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;400;15
JYTF8F;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;7;541;8
JZ4FM9;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;850;14
JZAARE;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;7;554;12
JZDCDN;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;431;4
JZQ2CS;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;181;2
JZQCV2;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;252;14
K4VQNI;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;823;11
K55MBE;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;452;8
K5UR4Z;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;175;1
KAR34I;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;245;12
KAYJBR;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;289;4
KC3E5D;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;508;17
KCEMFS;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;728;15
KEBP8W;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;497;15
KEN3N7;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;795;7
KJDCW3;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;589;4
KJI53N;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;1;14;4
KJPJR2;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;263;15
KJUDSB;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;337;16
KJWLPY;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;581;2
KKTBAB;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;7;520;3
KKWF6F;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;840;13
KKXVAC;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;7;565;14
KLKE7D;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;344;1
KNFZAP;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;626;13
KNRVQZ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;1;34;8
KPAXBW;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;202;5
KPWKPH;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;1;2;2
KQMP8J;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;676;6
KRAYZA;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;138;10
KRWLY8;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;440;6
KS5H3K;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;352;3
KSDNIX;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;205;6
KTRN2W;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;806;9
KTVUWF;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;792;7
KUNXJP;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;1;10;3
KUNXJT;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;378;10
KVAXHB;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;112;7
KWDKMJ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;293;5
KWUDPZ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;434;5
KXBHV3;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;805;9
KY9WCA;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;421;3
L5E4RZ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;225;9
L65RYZ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;695;9
L96DTN;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;435;5
LDHSYP;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;320;12
LJBD7D;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;634;15
LJHBP3;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;380;10
LKISBH;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;633;15
LNQFMN;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;491;14
LPU2Q8;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;818;10
LQ6UAD;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;704;11
LSERWI;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;424;3
LSRF56;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;7;550;11
LU8QYV;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;297;6
LUBHDU;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;367;7
M2CMSJ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;813;10
M3IHHA;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;7;514;2
M3W5QW;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;308;9
M5MU3A;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;125;8
M5MVIN;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;765;4
M6VIVR;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;199;5
M7J7DY;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;683;7
M7JZJT;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;145;11
M7SNKJ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;270;17
MA8JSY;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;612;9
MBCPTR;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;1;28;7
MDVCCL;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;810;9
MDWKCE;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;820;11
MER6AT;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;648;2
MFSSCN;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;336;16
MFXAE5;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;746;1
MHDPSH;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;709;12
MIBDHV;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;204;6
MJAJAL;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;134;9
MJQHHN;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;385;11
MJZUS5;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;493;15
MKSYZU;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;1;23;6
MMS9Y2;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;658;3
MNT5UY;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;238;11
MQ4QCP;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;788;7
MRKPRH;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;777;5
MRKXPV;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;484;13
MS88KC;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;7;513;1
MTCJQZ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;1;6;3
MTDNPB;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;353;3
MUSMPU;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;1;60;13
MUXVEW;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;428;4
MXZZE2;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;1;41;10
MYTFQJ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;7;570;16
MZLJSB;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;363;6
N24D8T;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;10;764;4
N35NMZ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;668;5
N4T4YM;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;144;11
N7QRJW;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;635;15
N8DUES;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;9;645;1
N9MDXJ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;99;5
NC5HZB;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;328;14
NE5BW4;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;1;19;5
NENXLZ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;7;521;3
NHRJEH;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;303;8
NIKFW9;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;7;568;15
NJUJYZ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;124;8
NJW9HY;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;141;10
NKVVCN;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;374;9
NPQWZ4;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;6;444;6
NRNFCP;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;296;6
NS2CAL;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;70;1
NSUBZY;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;254;14
NUKF6P;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;396;14
NV9KWF;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;312;10
NXCBMT;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;7;549;10
NYJK9V;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;5;398;15
P3XEIJ;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;78;2
P6DN8F;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;72;2
P7JMA7;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;8;584;2
